Date,Open,High,Low,Close,Adj Close,Volume
2012-02-10,166.490005,167.639999,166.330002,167.139999,167.139999,10326800
2012-02-13,167.330002,167.940002,166.740005,167.509995,167.509995,7088900
2012-02-14,167.649994,167.929993,166.419998,167.119995,167.119995,7862500
2012-02-15,168.630005,168.750000,167.190002,168.110001,168.110001,11638500
2012-02-16,166.330002,168.139999,166.169998,168.000000,168.000000,10734000
2012-02-17,168.289993,168.330002,166.869995,167.350006,167.350006,7286900
2012-02-21,169.649994,171.070007,169.589996,171.020004,171.020004,13611200
2012-02-22,170.399994,173.169998,170.190002,172.940002,172.940002,16676500
2012-02-23,172.690002,173.770004,172.279999,173.020004,173.020004,11654200
2012-02-24,172.630005,173.039993,172.000000,172.229996,172.229996,9293700
2012-02-27,172.139999,172.919998,171.580002,171.699997,171.699997,7340900
2012-02-28,172.839996,174.000000,172.600006,173.490005,173.490005,12413000
2012-02-29,173.190002,173.589996,164.000000,164.289993,164.289993,44149000
2012-03-01,166.100006,167.720001,165.750000,166.610001,166.610001,19200700
2012-03-02,166.229996,166.830002,165.630005,166.339996,166.339996,9298100
2012-03-05,165.770004,165.910004,164.550003,165.649994,165.649994,12071400
2012-03-06,162.149994,162.809998,161.779999,162.699997,162.699997,15533200
2012-03-07,162.759995,164.020004,162.509995,163.630005,163.630005,9553300
2012-03-08,164.740005,165.550003,164.050003,165.279999,165.279999,8858200
2012-03-09,163.639999,166.570007,163.250000,166.380005,166.380005,13698200
2012-03-12,165.330002,165.580002,164.399994,165.070007,165.070007,6523800
2012-03-13,163.940002,165.410004,161.429993,162.300003,162.300003,20047000
2012-03-14,159.610001,160.580002,158.800003,159.570007,159.570007,28822100
2012-03-15,159.729996,161.979996,159.279999,161.080002,161.080002,12689300
2012-03-16,160.080002,161.539993,159.919998,161.300003,161.300003,12549200
2012-03-19,160.850006,162.300003,160.720001,161.589996,161.589996,9920800
2012-03-20,160.199997,161.080002,159.770004,160.130005,160.130005,11643700
2012-03-21,160.630005,161.479996,160.149994,160.210007,160.210007,6672700
2012-03-22,158.199997,159.710007,158.130005,159.570007,159.570007,11107700
2012-03-23,160.880005,161.880005,160.520004,161.529999,161.529999,10689000
2012-03-26,163.169998,164.539993,162.949997,164.399994,164.399994,13226700
2012-03-27,164.520004,164.889999,163.130005,163.240005,163.240005,10908700
2012-03-28,162.710007,162.979996,160.660004,161.509995,161.509995,11008200
2012-03-29,161.139999,161.460007,159.809998,161.279999,161.279999,11026900
2012-03-30,161.669998,162.330002,161.220001,162.119995,162.119995,7534000
2012-04-02,161.960007,163.559998,161.809998,162.940002,162.940002,7541700
2012-04-03,163.229996,163.229996,159.169998,159.889999,159.889999,16822300
2012-04-04,157.699997,158.029999,156.580002,157.210007,157.210007,15975600
2012-04-05,157.869995,158.679993,157.779999,158.309998,158.309998,8967700
2012-04-09,159.720001,160.009995,158.910004,159.369995,159.369995,8245800
2012-04-10,159.660004,161.580002,158.470001,161.100006,161.100006,14288500
2012-04-11,161.199997,161.539993,160.740005,161.070007,161.070007,10005400
2012-04-12,160.740005,163.199997,160.460007,162.699997,162.699997,9229900
2012-04-13,162.449997,162.460007,160.169998,160.850006,160.850006,10041000
2012-04-16,160.509995,161.179993,159.529999,160.460007,160.460007,6670500
2012-04-17,160.539993,160.960007,158.750000,160.250000,160.250000,7587100
2012-04-18,159.490005,160.119995,159.070007,159.309998,159.309998,7463000
2012-04-19,160.000000,160.639999,159.020004,159.429993,159.429993,9914400
2012-04-20,159.250000,159.910004,159.199997,159.539993,159.539993,9148800
2012-04-23,158.199997,159.179993,157.880005,159.070007,159.070007,8876800
2012-04-24,159.630005,160.179993,159.289993,159.300003,159.300003,5200600
2012-04-25,159.479996,159.960007,157.759995,159.619995,159.619995,15093700
2012-04-26,160.460007,161.380005,160.100006,161.029999,161.029999,10918700
2012-04-27,161.779999,161.970001,161.149994,161.380005,161.380005,8906600
2012-04-30,160.490005,161.880005,160.309998,161.880005,161.880005,8007300
2012-05-01,162.089996,162.179993,160.889999,161.320007,161.320007,7414800
2012-05-02,160.740005,160.779999,159.759995,160.589996,160.589996,5632300
2012-05-03,159.160004,159.479996,158.369995,158.970001,158.970001,13172000
2012-05-04,158.820007,159.979996,158.570007,159.470001,159.470001,11389600
2012-05-07,159.309998,159.339996,158.449997,159.080002,159.080002,4927800
2012-05-08,156.610001,156.729996,154.919998,156.000000,156.000000,17852300
2012-05-09,154.100006,154.979996,153.600006,154.470001,154.470001,13864000
2012-05-10,155.160004,155.570007,154.639999,154.770004,154.770004,7460100
2012-05-11,153.440002,154.470001,153.240005,153.559998,153.559998,8285600
2012-05-14,151.580002,152.029999,151.000000,151.330002,151.330002,13388200
2012-05-15,151.160004,151.440002,149.630005,149.740005,149.740005,13354500
2012-05-16,149.479996,150.699997,148.600006,149.460007,149.460007,16750700
2012-05-17,150.830002,153.399994,150.380005,152.800003,152.800003,18080700
2012-05-18,154.460007,155.130005,153.970001,154.550003,154.550003,12994200
2012-05-21,154.110001,154.949997,153.860001,154.649994,154.649994,7542400
2012-05-22,153.589996,154.419998,151.550003,152.080002,152.080002,11302700
2012-05-23,151.500000,151.839996,148.839996,151.619995,151.619995,18854500
2012-05-24,152.710007,152.910004,150.619995,151.410004,151.410004,9697100
2012-05-25,151.889999,152.850006,151.630005,152.679993,152.679993,6212900
2012-05-29,153.470001,153.619995,150.250000,151.020004,151.020004,11243100
2012-05-30,149.740005,152.380005,148.529999,151.910004,151.910004,16764800
2012-05-31,152.029999,152.710007,150.619995,151.619995,151.619995,10114300
2012-06-01,155.410004,158.309998,154.869995,157.500000,157.500000,27399400
2012-06-04,157.259995,157.440002,156.160004,157.320007,157.320007,11462100
2012-06-05,156.919998,157.270004,156.419998,157.139999,157.139999,8095300
2012-06-06,158.899994,159.199997,156.589996,157.210007,157.210007,15771600
2012-06-07,157.820007,157.839996,153.190002,154.500000,154.500000,18921600
2012-06-08,153.020004,154.830002,153.000000,154.729996,154.729996,11074800
2012-06-11,154.830002,155.399994,153.550003,155.360001,155.360001,9166600
2012-06-12,155.490005,157.039993,155.449997,156.460007,156.460007,13241100
2012-06-13,157.610001,157.649994,156.419998,157.119995,157.119995,10109800
2012-06-14,157.639999,157.940002,156.240005,157.750000,157.750000,11502400
2012-06-15,157.750000,158.460007,157.419998,157.839996,157.839996,13099300
2012-06-18,157.460007,158.210007,156.539993,157.929993,157.929993,6733000
2012-06-19,158.000000,158.139999,156.970001,157.160004,157.160004,6945900
2012-06-20,156.000000,157.369995,154.259995,155.970001,155.970001,16970200
2012-06-21,153.729996,154.229996,151.800003,152.020004,152.020004,14447500
2012-06-22,152.039993,152.699997,151.210007,152.639999,152.639999,6755200
2012-06-25,152.580002,154.160004,152.250000,153.759995,153.759995,6183600
2012-06-26,153.029999,153.300003,152.130005,152.619995,152.619995,6123400
2012-06-27,153.300003,153.449997,152.149994,152.830002,152.830002,4840700
2012-06-28,151.899994,152.160004,150.149994,151.050003,151.050003,8755600
2012-06-29,155.130005,155.949997,154.520004,155.190002,155.190002,10378200
2012-07-02,154.669998,155.550003,154.339996,155.089996,155.089996,3654200
2012-07-03,156.970001,157.720001,156.770004,157.460007,157.460007,5037700
2012-07-05,155.440002,156.399994,154.449997,155.679993,155.679993,5359900
2012-07-06,154.229996,154.490005,152.949997,153.710007,153.710007,7045700
2012-07-09,153.610001,154.580002,153.429993,154.039993,154.039993,4468500
2012-07-10,155.130005,155.179993,151.779999,152.149994,152.149994,9747900
2012-07-11,152.580002,153.449997,152.020004,152.990005,152.990005,6838500
2012-07-12,151.259995,153.070007,150.850006,152.589996,152.589996,11394800
2012-07-13,153.449997,154.940002,153.440002,154.139999,154.139999,5080300
2012-07-16,154.429993,154.750000,153.979996,154.210007,154.210007,5710900
2012-07-17,154.009995,154.500000,152.449997,153.470001,153.470001,13021800
2012-07-18,152.669998,153.600006,152.399994,153.050003,153.050003,6807600
2012-07-19,153.729996,154.320007,152.929993,153.380005,153.380005,6070000
2012-07-20,152.970001,154.000000,152.750000,153.669998,153.669998,8583800
2012-07-23,152.500000,153.330002,152.289993,153.029999,153.029999,5256700
2012-07-24,153.630005,153.800003,152.199997,153.520004,153.520004,6538900
2012-07-25,155.330002,156.289993,155.050003,155.669998,155.669998,9355900
2012-07-26,156.699997,157.259995,156.050003,156.770004,156.770004,7343500
2012-07-27,157.639999,157.960007,156.660004,157.539993,157.539993,9772600
2012-07-30,156.839996,157.660004,154.809998,157.429993,157.429993,7212100
2012-07-31,157.600006,157.720001,156.259995,156.490005,156.490005,10919700
2012-08-01,155.179993,155.789993,154.410004,155.139999,155.139999,12714500
2012-08-02,154.660004,155.139999,153.610001,154.130005,154.130005,11538800
2012-08-03,154.649994,155.889999,154.419998,155.550003,155.550003,10670700
2012-08-06,155.919998,156.729996,155.740005,156.300003,156.300003,4610800
2012-08-07,156.369995,156.630005,156.009995,156.279999,156.279999,5923300
2012-08-08,156.490005,156.860001,156.259995,156.479996,156.479996,3620500
2012-08-09,156.360001,157.000000,156.279999,156.990005,156.990005,3177800
2012-08-10,156.899994,157.820007,156.649994,157.179993,157.179993,4608000
2012-08-13,157.050003,157.449997,155.899994,155.990005,155.990005,4573300
2012-08-14,155.059998,155.580002,154.830002,155.130005,155.130005,5075200
2012-08-15,155.320007,155.820007,155.270004,155.630005,155.630005,4993900
2012-08-16,155.850006,157.089996,155.500000,156.559998,156.559998,8838300
2012-08-17,157.059998,157.070007,156.220001,156.720001,156.720001,7812100
2012-08-20,156.520004,157.399994,156.470001,157.259995,157.259995,7846200
2012-08-21,158.809998,159.199997,158.690002,158.830002,158.830002,11833100
2012-08-22,159.190002,160.630005,158.509995,160.539993,160.539993,13605900
2012-08-23,161.410004,162.449997,161.229996,161.889999,161.889999,17237600
2012-08-24,161.869995,162.350006,161.330002,161.970001,161.970001,8497200
2012-08-27,161.770004,162.289993,161.339996,161.360001,161.360001,5380200
2012-08-28,161.630005,162.190002,161.300003,161.639999,161.639999,5074200
2012-08-29,161.600006,161.679993,160.179993,160.589996,160.589996,9287700
2012-08-30,161.259995,161.309998,160.009995,160.520004,160.520004,5813700
2012-08-31,161.139999,164.220001,159.559998,164.220001,164.220001,18024200
2012-09-04,164.110001,164.770004,163.660004,164.479996,164.479996,12034800
2012-09-05,164.119995,164.389999,163.809998,164.309998,164.309998,8401900
2012-09-06,165.160004,165.779999,164.800003,164.889999,164.889999,12961100
2012-09-07,167.770004,169.000000,167.369995,168.440002,168.440002,19138600
2012-09-10,167.839996,168.139999,167.229996,167.289993,167.289993,7760600
2012-09-11,168.220001,168.529999,167.789993,167.899994,167.899994,7522900
2012-09-12,168.839996,168.869995,167.250000,167.919998,167.919998,9945400
2012-09-13,167.869995,171.910004,166.300003,171.309998,171.309998,28336900
2012-09-14,171.889999,172.229996,171.309998,171.800003,171.800003,16847500
2012-09-17,171.770004,171.960007,170.059998,170.399994,170.399994,11281600
2012-09-18,170.809998,171.949997,170.669998,171.720001,171.720001,12486600
2012-09-19,171.880005,172.029999,171.190002,171.740005,171.740005,9125800
2012-09-20,171.029999,171.690002,170.229996,171.470001,171.470001,8703000
2012-09-21,172.929993,173.179993,171.539993,171.960007,171.960007,13361300
2012-09-24,170.630005,171.389999,170.570007,171.050003,171.050003,9177900
2012-09-25,171.759995,172.110001,170.500000,170.770004,170.770004,10365300
2012-09-26,169.460007,170.050003,168.339996,169.809998,169.809998,12064800
2012-09-27,171.020004,172.600006,170.759995,172.339996,172.339996,10539500
2012-09-28,172.029999,172.479996,171.339996,171.889999,171.889999,9681200
2012-10-01,172.830002,173.619995,171.770004,172.289993,172.289993,10676400
2012-10-02,172.470001,172.699997,171.589996,172.100006,172.100006,7053900
2012-10-03,172.509995,172.610001,171.889999,172.410004,172.410004,5647600
2012-10-04,173.199997,174.070007,172.919998,173.610001,173.610001,10376800
2012-10-05,172.869995,173.369995,172.009995,172.619995,172.619995,8871000
2012-10-08,171.750000,172.279999,171.679993,172.050003,172.050003,3749300
2012-10-09,171.860001,172.169998,170.559998,170.990005,170.990005,7750700
2012-10-10,170.539993,171.339996,170.300003,170.839996,170.839996,7361300
2012-10-11,171.300003,171.949997,171.130005,171.320007,171.320007,5714900
2012-10-12,171.149994,171.410004,169.809998,170.059998,170.059998,8266000
2012-10-15,169.009995,169.100006,167.529999,168.350006,168.350006,10704900
2012-10-16,168.869995,169.449997,168.669998,169.419998,169.419998,6204000
2012-10-17,169.210007,169.949997,168.919998,169.539993,169.539993,5203400
2012-10-18,168.800003,169.309998,168.589996,168.789993,168.789993,6607100
2012-10-19,168.419998,168.449997,166.229996,166.970001,166.970001,13860400
2012-10-22,167.080002,167.630005,167.029999,167.580002,167.580002,6366200
2012-10-23,166.039993,166.059998,165.119995,165.429993,165.429993,11892500
2012-10-24,165.779999,165.830002,164.600006,164.860001,164.860001,10794600
2012-10-25,166.289993,166.529999,165.770004,166.020004,166.020004,7013800
2012-10-26,166.229996,166.600006,165.770004,165.929993,165.929993,6441300
2012-10-31,166.470001,167.279999,166.380005,166.830002,166.830002,4681500
2012-11-01,167.020004,167.039993,166.039993,166.070007,166.070007,6018000
2012-11-02,164.449997,164.470001,162.300003,162.600006,162.600006,14763100
2012-11-05,163.119995,163.419998,162.809998,163.229996,163.229996,6156200
2012-11-06,163.910004,166.770004,163.610001,166.300003,166.300003,16051800
2012-11-07,166.869995,167.130005,165.039993,166.490005,166.490005,13195200
2012-11-08,166.139999,168.160004,166.119995,167.990005,167.990005,8829000
2012-11-09,168.210007,168.539993,167.550003,167.820007,167.820007,7361000
2012-11-12,168.100006,168.279999,167.210007,167.449997,167.449997,5647600
2012-11-13,166.660004,167.940002,166.630005,167.100006,167.100006,6463300
2012-11-14,167.460007,168.039993,166.779999,167.139999,167.139999,8510500
2012-11-15,167.000000,167.050003,165.179993,166.089996,166.089996,10023200
2012-11-16,165.740005,166.360001,165.470001,165.880005,165.880005,6944000
2012-11-19,167.750000,168.160004,167.380005,167.869995,167.869995,6764500
2012-11-20,167.750000,168.020004,166.839996,167.389999,167.389999,5496100
2012-11-21,167.190002,167.820007,166.970001,167.559998,167.559998,3810700
2012-11-23,167.970001,170.009995,167.800003,169.610001,169.610001,6110100
2012-11-26,169.559998,169.729996,169.250000,169.429993,169.429993,5377700
2012-11-27,169.139999,169.399994,168.619995,168.710007,168.710007,7314400
2012-11-28,165.429993,166.839996,165.380005,166.550003,166.550003,12880100
2012-11-29,167.139999,167.500000,166.850006,167.179993,167.179993,7446800
2012-11-30,166.940002,167.220001,165.529999,166.050003,166.050003,8412300
2012-12-03,166.110001,166.919998,166.039993,166.130005,166.130005,6363400
2012-12-04,164.059998,164.830002,163.869995,164.419998,164.419998,10208900
2012-12-05,164.220001,164.500000,163.199997,164.119995,164.119995,10646800
2012-12-06,163.720001,165.000000,163.529999,164.500000,164.500000,7301600
2012-12-07,164.880005,165.220001,164.600006,165.160004,165.160004,7289500
2012-12-10,166.110001,166.160004,165.710007,165.800003,165.800003,4646600
2012-12-11,165.449997,165.660004,165.119995,165.649994,165.649994,4724000
2012-12-12,166.199997,166.940002,165.360001,165.770004,165.770004,14164700
2012-12-13,163.869995,164.899994,163.779999,164.369995,164.369995,9332800
2012-12-14,164.169998,164.479996,164.020004,164.130005,164.130005,5351700
2012-12-17,164.160004,164.619995,164.130005,164.440002,164.440002,8173300
2012-12-18,164.350006,164.429993,160.899994,162.080002,162.080002,23995000
2012-12-19,161.309998,162.220001,161.110001,161.690002,161.690002,12991600
2012-12-20,159.869995,160.119995,158.389999,159.729996,159.729996,25148400
2012-12-21,159.820007,160.759995,159.779999,160.330002,160.330002,13445400
2012-12-24,160.880005,160.960007,160.470001,160.619995,160.619995,3699400
2012-12-26,161.360001,161.490005,160.639999,160.779999,160.779999,4961800
2012-12-27,160.229996,161.309998,160.050003,161.160004,161.160004,8937700
2012-12-28,160.940002,160.970001,160.149994,160.539993,160.539993,6852900
